provider_id,user_id,location_id,cancellation_rate,response_time
12269,618,83,15.52,55.8
12270,27578,83,8.17,36.5
12271,1704,83,14.87,39.8
12272,15347,83,3.08,37.7
12273,23371,83,13.02,81.3
12274,9972,83,6.31,33.3
12275,20859,83,12.34,77.8
12276,27058,83,4.16,90.6
12277,15780,83,1.29,51.8
12278,27461,83,17.95,24.5
12279,15099,83,0,32.2
12280,16964,83,11.37,40.1
12281,18880,83,13.11,69.1
12282,28450,83,6.27,56.7
12283,5419,83,8.08,31.8
12284,4930,83,7.4,54.4
12285,25393,83,7.4,24
12286,21996,83,5.45,17.4
12287,3715,83,9.73,42.3
12288,20562,83,9.69,56.4
12289,23649,83,10.18,89.2
12290,25302,83,3.92,1
12291,5834,83,15.64,89
12292,22059,83,4.15,61.8
12293,2540,83,4.96,52.2
12294,13201,83,14.03,1
12295,10822,83,3.41,13.4
12296,4971,83,1.97,35.2
12297,23489,83,19.47,101.4
12298,957,83,15.08,1
12299,21608,83,0,93.6
12300,18698,83,4.82,20.1
12301,14054,83,14.38,28.3
12302,25999,83,12.41,39.3
12303,3319,83,15.87,78.7
12304,23852,83,11.92,34.9
12305,11906,83,15.6,70
12306,25174,83,4.74,36.6
12307,26550,83,4.02,72.4
12308,5749,83,9.43,59.8
12309,21989,83,8.39,38.5
12310,24454,83,15.56,58.1
12311,5389,83,2.19,1
12312,7288,83,4.68,19
12313,14580,83,3.16,50.5
12314,8590,83,8.53,61
12315,5013,83,1.5,37.9
12316,7541,83,12.01,54.8
12317,6005,83,8.16,59.7
12318,13081,83,3.23,35.2
12319,7683,83,8.75,46.3
12320,8928,83,18.7,1
12321,4619,83,13.05,9.5
12322,14277,83,1.92,48.2
12323,9403,83,3.17,65
12324,16171,83,10.29,38
12325,11182,83,1.17,11.2
12326,29014,83,4,67.6
12327,7384,83,7.83,70.5
12328,1393,83,10.35,41.1
12329,5420,83,12.42,29.7
12330,4870,83,11.42,33.6
12331,9531,83,0.53,31.7
12332,1963,83,0,58.4
12333,11105,83,12.98,80.3
12334,16296,83,14.19,57.1
12335,24911,83,0.59,35.2
12336,21755,83,9.78,83.9
12337,27353,83,8.07,25.1
12338,15906,83,3.14,39.7
12339,21187,83,10.96,26.9
12340,3746,83,15.25,25.5
12341,21767,83,11.46,55.3
12342,19610,83,10.29,29.7
12343,22221,83,2.11,86.9
12344,17352,83,10.82,1
12345,13294,83,0,55.5
12346,2475,83,4.88,23
12347,2901,83,5.89,18.5
12348,24016,83,8.78,49.4
12349,26241,83,0,58.2
12350,22739,83,4.16,67.2
12351,25934,83,9.18,49.7
12352,11662,83,4.6,6.8
12353,10983,83,4.61,66.6
12354,2173,83,12.1,35.5
12355,11133,83,9.17,29.8
12356,17698,83,10.46,60.2
12357,20438,83,8.9,33
12358,1938,83,14.51,71.1
12359,18353,83,13.39,37.8
12360,27888,83,6.24,97.4
12361,8908,83,19.67,25.6
12362,26356,83,20.63,44.5
12363,7397,83,12.98,57.5
12364,1584,83,7.57,65.7
12365,19290,83,9.02,40.3
12366,20440,83,8.01,49.8
12367,19581,83,10.92,33.5
12368,11164,83,10.52,1
12369,10721,83,0,38.9
12370,5584,83,6.28,23.3
12371,6136,83,13.15,44.9
12372,981,83,4.19,19.1
12373,26715,83,7.76,37.1
12374,8082,83,13.65,32.3
12375,6601,83,9.97,43.5
12376,1852,83,21.72,33.8
12377,9115,83,5.12,47.2
12378,4029,83,7.07,87
12379,15796,83,10.11,9.1
12380,28564,83,4.73,43.6
12381,23997,83,7.65,50.8
12382,4590,83,5.02,78.3
12383,15626,83,14.69,59.8
12384,9132,83,1.83,11.9
12385,5391,83,2.84,43
12386,18037,83,14.33,47.8
12387,8901,83,11.42,34.8
12388,1867,83,14.18,120.1
12389,27517,83,14.76,57.8
12390,5385,83,2.02,36.4
12391,28925,83,11.54,95.5
12392,20150,83,8.42,41.4
12393,25342,83,9.12,1.9
12394,6685,83,12.6,72.9
12395,25517,83,6.59,42.5
12396,12298,83,3.76,60.3
12397,26804,83,10.81,18.7
12398,14984,83,14.9,73.8
12399,848,83,2.43,21
12400,7237,83,4.92,50.3
12401,24992,83,8.55,23.4
12402,29243,83,11.18,23
12403,26203,83,6.21,43.1
12404,21489,83,14.28,52.7
12405,19196,83,6.91,50
12406,12236,83,6.78,78.7
12407,19545,83,7.03,8.3
12408,6973,83,9.62,17.6
12409,22794,83,15.23,19.5
12410,14767,83,4.99,47.9
12411,1566,83,5.84,68.5
12412,1949,83,8.15,70.3
12413,7765,83,6.4,41.3
12414,28703,83,13.1,27.8
12415,3304,83,6.34,52.2
12416,26284,83,9.55,44.3
12417,9305,83,5.75,29.9
12418,9918,83,5.35,63.3
12419,17665,83,11.09,78.6
12420,4762,83,11.2,48.9
12421,15595,83,12.61,33.5
12422,12333,83,0,37.5
12423,5414,83,6.95,78.6
12424,7470,83,10.3,56.9
12425,23400,83,7.93,31.1
12426,26828,83,10.11,4.5
12427,2140,83,0,72.8
12428,5995,83,12,33.1
12429,28937,83,13.53,37.5
12430,8175,83,7.56,13.8
12431,772,83,10.49,54.2
12432,24291,83,6.97,76.2
12433,145,83,7.86,53
12434,22726,83,2.61,29.4
12435,9408,83,10.33,39.8
12436,16876,83,2.59,34.7
12437,24913,83,3.66,25.7
12438,20221,83,0,65.6
12439,26240,84,0,27.2
12440,797,84,12.28,20.6
12441,11691,84,17.9,44.7
12442,28031,84,12.1,54.9
12443,3726,84,7.63,63.4
12444,10475,84,11.31,47.6
12445,1986,84,3.59,54.1
12446,20020,84,9.73,104.5
12447,28698,84,13.84,16.3
12448,12846,84,8.99,37.2
12449,1608,84,18.46,35.3
12450,17509,84,19.15,19.1
12451,16242,84,5.15,59.1
12452,28094,84,8.74,48.5
12453,9422,84,9.93,66.8
12454,24004,84,6.53,49.3
12455,10752,84,5.76,61.2
12456,2624,84,8.29,58.4
12457,25756,84,10.17,79.4
12458,9266,84,9.38,59.1
12459,10207,84,10.72,34.5
12460,5349,84,5.81,18.7
12461,21308,84,5.62,67.1
12462,15429,84,7.95,70.2
12463,12183,84,8.28,47.7
12464,6638,84,10.79,44.2
12465,7097,84,1.86,37.9
12466,8139,84,9.5,43.6
12467,27485,84,9.01,65.4
12468,13208,84,8.18,56.5
12469,15516,84,6.86,69.4
12470,10791,84,3.52,27.3
12471,271,84,18.12,54.1
12472,22045,84,6.46,50.1
12473,490,84,14.55,73.4
12474,9813,84,15.47,49.9
12475,8400,84,11.9,93.9
12476,22328,84,14.48,10.5
12477,24036,84,5.39,29.6
12478,5281,84,11.23,51.2
12479,8053,84,8.23,20.5
12480,1501,84,9.76,58.3
12481,23116,84,11.46,77.1
12482,18307,84,3.47,61.2
12483,17654,84,12.37,54.3
12484,72,84,9.01,19.9
12485,26387,84,10.73,118.2
12486,22658,84,0.15,75.4
12487,21235,84,21.72,66.7
12488,21292,84,13.67,46.3
12489,28089,84,10.86,34.9
12490,19274,84,10.41,74.6
12491,9816,84,2.56,41.2
12492,14222,84,9.83,51.3
12493,9473,84,7.71,25.2
12494,23472,84,2.81,50
12495,15833,84,6.7,42.4
12496,28474,84,0,27.7
12497,20051,84,1.69,56.2
12498,25283,84,12.16,73.9
12499,27392,84,8.38,62.7
12500,24814,84,10.8,79.1
12501,1026,84,0,59.8
12502,12578,84,5.77,22.3
12503,11848,84,0,32.8
12504,25169,84,3.19,38
12505,3209,84,15.13,49.6
12506,3474,84,8.08,78
12507,6491,84,16.12,47.4
12508,1111,84,14.71,27.6
12509,7797,84,8.08,40.3
12510,6331,84,8.2,37.7
12511,20779,84,3.15,36
12512,15413,84,12.76,14.8
12513,505,84,0,41.3
12514,275,84,8.38,61.5
12515,21074,84,4.16,42.3
12516,6527,84,1.7,19.7
12517,26814,84,5.83,82
12518,8010,84,8.52,13.7
12519,8696,84,7.11,40
12520,29437,84,13.43,32
12521,22330,84,0.94,10.3
12522,18243,84,7.35,53.2
12523,8460,84,0,42.7
12524,8738,84,16.84,27.5
12525,14906,84,15.41,58.3
12526,8402,84,11,39.4
12527,19168,84,9.93,43.5
12528,22986,84,5.84,30
12529,27703,84,11.82,36
12530,17482,84,6.95,53.7
12531,25924,84,12.81,35.5
12532,27769,84,9.92,9.8
12533,23655,84,11.55,29.6
12534,8032,84,7.8,9.1
12535,23443,84,19.67,70.5
12536,28775,84,8.74,35.5
12537,11974,84,11.22,58.1
12538,27924,84,9.58,19.6
12539,15149,84,10.58,79
12540,7748,84,3.95,49.2
12541,28447,84,9.29,71.1
12542,13249,84,0.79,66.4
12543,10063,84,12.05,31.7
12544,20125,84,14.83,1.4
12545,27595,84,0.92,67.1
12546,28173,84,8.04,73.2
12547,18154,84,7.3,53
12548,11430,84,8,61.9
12549,10473,84,13.73,51.8
12550,11539,84,0,54.7
12551,6370,84,2.86,1
12552,13959,84,6.72,6.1
12553,3836,84,15.78,18.2
12554,6726,84,8.51,68.7
12555,3015,84,5.67,61.6
12556,16503,84,10.2,41
12557,6271,84,2.29,46.1
12558,18850,84,19.71,48.3
12559,15592,84,15.12,47.2
12560,20677,84,3.47,65.7
12561,22391,84,9.07,94.7
12562,11428,84,9.39,5.3
12563,29870,84,4.77,1
12564,6613,84,4.56,27.3
12565,23571,84,7.62,66.3
12566,9097,84,13.51,22.8
12567,28216,84,8.8,35.5
12568,26570,84,17.1,58.1
12569,12529,84,2.46,41
12570,5076,84,10.69,45.3
12571,29051,84,3.26,35.5
12572,23071,84,16.88,10.7
12573,24307,84,8.19,16
12574,832,84,13.42,82.8
12575,17995,84,4.14,81
12576,12875,84,0,65
12577,15122,84,9.12,50.3
12578,28290,84,13.72,23
12579,19475,84,3.18,13.8
12580,10327,84,2.67,60.1
12581,2391,84,17.54,83.6
12582,5544,84,12.4,23.4
12583,25238,84,3.18,14.6
12584,19645,84,8.3,20.3
12585,2512,84,0,57
12586,27698,84,9.94,36.6
12587,12556,84,4.64,45.2
12588,12995,84,10.2,40.9
12589,18352,84,5.33,71.3
12590,17472,84,10.55,89.3
12591,25939,84,17.39,1
12592,16983,84,14.99,42.5
12593,12435,84,5.55,63.7
12594,28986,84,17.14,30.2
12595,27521,84,9.18,81.9
12596,18111,84,5.81,1
12597,22385,84,9.43,71
12598,3134,84,11.33,65.5
12599,23155,84,13.5,6.6
12600,20703,84,7.59,59.8
12601,21526,85,4.34,15.5
12602,10820,85,3.35,35.6
12603,11620,85,9.73,58.4
12604,18298,85,4.99,77.9
12605,6722,85,0,87.6
12606,15243,85,9.18,78.6
12607,7923,85,8.48,43.9
12608,23447,85,7.75,60.2
12609,25942,85,8.13,54.2
12610,7620,85,18.54,3.1
12611,29607,85,3.25,59.3
12612,4528,85,15.23,43.1
12613,3585,85,4.12,53.4
12614,22635,85,7.02,42.2
12615,24127,85,6.31,49.7
12616,16071,85,9.53,75.5
12617,8944,85,6.61,86.8
12618,17683,85,14.12,62
12619,25414,85,8.67,67
12620,6640,85,2.1,18.7
12621,22194,85,9.91,62.2
12622,28518,85,9.12,20.6
12623,23108,85,0,69.3
12624,18678,85,9.86,28.4
12625,27800,85,9.67,62.1
12626,4215,85,8.03,62.7
12627,16485,85,14.15,87.1
12628,10304,85,11.53,42.2
12629,23864,85,6.16,87.8
12630,19612,85,9.3,67.8
12631,3365,85,14.59,46.5
12632,9039,85,4.07,34.5
12633,12522,85,4.07,62.9
12634,23358,85,5.43,32.4
12635,29848,85,0,62.9
12636,29370,85,10.49,32.4
12637,20419,85,0,70.4
12638,15435,85,5.39,23.7
12639,20826,85,15.24,32.8
12640,13338,85,5.26,88.8
12641,17239,85,4.8,22.7
12642,9501,85,11.88,1
12643,28646,85,1.23,11.4
12644,22742,85,0.87,53
12645,20586,85,8.96,59.8
12646,19935,85,0,48.3
12647,16599,85,14.23,78
12648,5981,85,4.84,30.9
12649,15508,85,9.64,61.9
12650,19958,85,7.67,25.4
12651,8526,85,9.6,15.5
12652,25264,85,16.7,1
12653,3315,85,16.9,71.1
12654,17520,85,13.76,60.8
12655,19919,85,8.77,53.4
12656,4469,85,7.95,54
12657,17051,85,8.1,23.3
12658,29854,85,0.61,108.8
12659,28832,85,7.13,20.8
12660,3805,85,3.78,27.5
12661,8321,85,7.12,34
12662,6180,85,12.02,40.7
12663,5505,85,7.42,9.4
12664,27203,85,7.69,63.2
12665,28203,85,0,54.3
12666,1480,85,0,51.3
12667,18984,85,6.76,51.6
12668,13650,85,8.4,47.9
12669,10929,85,13.79,30.3
12670,6865,85,0.12,12.8
12671,15083,85,3.07,61.2
12672,2071,85,1.16,72
12673,18623,85,8,40.9
12674,27191,85,9.44,20.4
12675,14479,85,2.8,75.9
12676,21410,85,0.67,101.8
12677,5971,85,4.07,15.5
12678,11424,85,4.44,27.6
12679,7694,85,10.66,1
12680,26603,85,9.29,44.8
12681,19099,85,18.32,76.2
12682,7147,85,0,51.9
12683,23920,85,3.7,13
12684,29679,85,20.12,39.6
12685,16889,85,12.32,19.6
12686,12849,85,4.72,1
12687,16846,85,0,36.4
12688,13639,85,8.81,14.7
12689,14605,85,7.67,34.8
12690,25594,85,7.33,2
12691,5021,85,14.77,46.5
12692,2647,85,8.76,22
12693,21469,85,9.37,78.9
12694,20734,85,9.54,75.3
12695,8239,85,16.22,56.2
12696,6982,85,2.33,18.7
12697,17946,85,7.28,57.9
12698,15961,85,3.05,30
12699,27236,85,10,86.7
12700,8773,85,0,72.9
12701,2061,85,7.32,82.8
12702,16024,85,9.07,10.4
12703,29254,85,6.79,44.2
12704,5942,85,5.23,26.7
12705,16557,85,12.46,35.7
12706,10359,85,16.47,83.3
12707,27750,85,11.33,71.8
12708,3408,85,1.1,78.2
12709,21534,85,15.03,102.6
12710,18329,85,0.08,40
12711,1208,85,11.22,49.2
12712,1323,85,1.47,18.3
12713,25457,85,8.96,1
12714,14414,85,6.74,94
12715,17903,85,4.35,55.1
12716,28403,85,14.15,62.4
12717,922,85,4.66,7.9
12718,17936,85,12.54,58.8
12719,6776,85,4.36,48.8
12720,13837,85,11.5,1
12721,25254,85,15.91,39.6
12722,8089,85,1.21,33.1
12723,9629,85,11.31,80.2
12724,4872,85,0,67.3
12725,12176,85,7.2,22.8
12726,15197,85,3.12,68.7
12727,19979,85,14.4,59.8
12728,8884,85,6.92,51.5
12729,16722,85,13.13,55.9
12730,13895,85,21.46,41.2
12731,26130,85,4.71,19.3
12732,15247,85,0,57.2
12733,8740,85,4.87,35.9
12734,16014,85,9.54,72.4
12735,1178,85,7.97,38.9
12736,14088,85,0,60.2
12737,21750,85,10.21,57.9
12738,26142,85,16.62,61.1
12739,18902,85,16.42,15.2
12740,17024,85,6.26,11.9
12741,28831,85,7.9,1
12742,16200,85,4.66,15
12743,15204,85,1.65,29.9
12744,23419,85,2.02,49.5
12745,9639,85,11.2,63
12746,2120,85,9.04,46.3
12747,6964,85,9.77,72.5
12748,19300,85,7.32,16.6
12749,19167,85,13.2,66.5
12750,21336,85,11.06,54.2
12751,2274,85,8.55,37.9
12752,13582,85,4.47,49.6
12753,18582,85,12.67,23
12754,20343,85,9.72,76
12755,23553,85,10.17,44.3
12756,15593,85,7.06,37.7
12757,7070,85,5.04,48.7
12758,8737,85,15.01,72.6
12759,17587,86,10.81,48.6
12760,11828,86,13.42,34.5
12761,10152,86,2.61,33.1
12762,4262,86,7.06,33.5
12763,22583,86,11.19,28.4
12764,23228,86,2.99,53.5
12765,11004,86,8.86,2.2
12766,8291,86,10.98,74.1
12767,24368,86,6.77,1
12768,5181,86,6.22,52.4
12769,17978,86,0,75.5
12770,13889,86,4.78,92.1
12771,18741,86,4.34,57.8
12772,22427,86,9.88,55.1
12773,20951,86,5.11,37.6
12774,17871,86,15.25,48.8
12775,9316,86,15.17,96.5
12776,7376,86,10.52,44.1
12777,21219,86,3.55,40.6
12778,29945,86,6.98,29.8
12779,20588,86,14.21,69.5
12780,7611,86,19.78,1
12781,27967,86,17.3,34.9
12782,13683,86,0,77.5
12783,15132,86,5.99,59
12784,28525,86,7.16,19.7
12785,25373,86,6.69,28.4
12786,23697,86,9.43,87.9
12787,2206,86,4.98,49.6
12788,23689,86,10.7,82
12789,16809,86,16.99,62.6
12790,21523,86,6.57,24.4
12791,5945,86,15.46,48.4
12792,27469,86,10.2,52.1
12793,23015,86,11.79,57.9
12794,2004,86,9.7,96.1
12795,13223,86,9.4,30.6
12796,25379,86,1.51,8.4
12797,9206,86,14.21,31.8
12798,14206,86,5.8,71.1
12799,17297,86,0,38.9
12800,25954,86,19.28,49.9
12801,7905,86,6.13,76.2
12802,2381,86,2.91,52.7
12803,25059,86,16.9,51.8
12804,4979,86,10.76,74.7
12805,27972,86,12.92,22.5
12806,20113,86,5.7,42.6
12807,8967,86,9.36,41.7
12808,17557,86,6.19,61.3
12809,6962,86,6.3,48.8
12810,11373,86,8.98,39.9
12811,1073,86,12.88,27
12812,24356,86,9.39,54.6
12813,10216,86,11.5,38.4
12814,1054,86,6.9,37.8
12815,19562,86,3.8,80.1
12816,4107,86,6.18,59.9
12817,20762,86,8.42,86.3
12818,8961,86,15.83,44.9
12819,6857,86,2.37,50.6
12820,10714,86,9.48,48
12821,3378,86,8.31,17.9
12822,22259,86,6.03,1
12823,29734,86,3.11,70.6
12824,29101,86,7.03,77.5
12825,18390,86,0.79,72.4
12826,23854,86,6.12,51.4
12827,16144,86,2.12,56.7
12828,7386,86,12.21,64.5
12829,1187,86,0.77,26.8
12830,29417,86,12.1,45.5
12831,24641,86,14.28,41.8
12832,22711,86,5.52,17.6
12833,4892,86,10.78,51.6
12834,25536,86,0.84,1
12835,23686,86,10.84,44.6
12836,22041,86,3.1,80.7
12837,12678,86,11.07,86.4
12838,5183,86,7.26,41.1
12839,7212,86,9.94,95
12840,9125,86,4.36,69.6
12841,25286,86,7.93,47.2
12842,4074,86,10.75,33.4
12843,19943,86,0,26.8
12844,26341,86,14.55,11
12845,24575,86,9.27,6.8
12846,17800,86,10.42,63.5
12847,4946,86,10.57,93.8
12848,25579,86,6.26,6.5
12849,12459,86,3.19,63.4
12850,16657,86,6.52,15.2
12851,20956,86,6.78,65.4
12852,24348,86,13.01,80.7
12853,380,86,7.99,59.9
12854,15954,86,2.02,83.9
12855,6695,86,6.19,31.4
12856,21140,86,9.83,46.5
12857,9221,86,7.61,60.4
12858,25879,86,3.37,63.2
12859,20982,86,9.14,50.6
12860,21334,86,20,12.6
12861,29495,86,10.17,1
12862,12281,86,0,89
12863,8345,86,4.62,47.3
12864,12196,86,16.46,55.3
12865,16011,86,9.4,64.1
12866,17129,86,4.78,36.2
12867,19908,86,12.28,14.4
12868,25835,86,10.71,44.8
12869,15294,86,6.2,51.3
12870,18488,86,9.45,79.5
12871,9838,86,11.77,76.6
12872,16637,86,15.94,109.4
12873,8795,86,8.13,10.8
12874,15493,86,12.62,59.4
12875,13576,86,10.1,45.9
12876,449,86,4.45,44.6
12877,9890,86,5.84,20.1
12878,15255,86,0,58.7
12879,15290,86,4.47,13
12880,12493,86,0,51.7
12881,20509,86,9.95,54.9
12882,7379,86,4.95,27.7
12883,6897,86,8.47,36.4
12884,27553,86,6.57,98.9
12885,13732,86,6.72,63.8
12886,4238,86,8.5,24.7
12887,6072,86,6.69,89.6
12888,9153,86,8.77,32.3
12889,10289,86,10.11,46
12890,21960,86,6.99,64
12891,8160,86,6.56,103.1
12892,9658,86,18.28,34
12893,13262,86,17.11,63.1
12894,10646,86,10.81,1
12895,8972,86,9.84,62
12896,22536,86,10.58,24.1
12897,21367,86,8.94,44.4
12898,11007,86,9.53,53.1
12899,2999,86,16.45,29.4
12900,14819,86,16.67,41.7
12901,12773,86,9.98,74
12902,24765,86,5.92,36.5
12903,7093,86,9.3,39.3
12904,29617,86,4.5,58.5
12905,23866,86,10.65,43.6
12906,17818,86,6.11,67.4
12907,11505,86,7.43,10.5
12908,22697,86,9.86,43.1
12909,20680,86,2.73,27.7
12910,3797,86,0,6.6
12911,16763,86,5.43,73.6
12912,20137,86,5.73,19.1
12913,8327,86,17.62,41.6
12914,1363,86,10.71,25
12915,26288,86,9,40.4
12916,13942,86,9.77,82.1
12917,27096,86,0.32,81.8
12918,4554,86,13.71,8.4
12919,21790,86,5.45,20.5
12920,4597,86,6.91,53
12921,17737,86,8.03,69.2
12922,14808,86,20.56,19.8
12923,23564,86,9.74,49
12924,9063,86,18.33,62.8
12925,6186,86,8.75,21.6
12926,2306,86,6.44,91.7
12927,9567,86,11.27,28.1
12928,25784,86,10.64,64.3
12929,14619,86,7,56.5
12930,29991,86,5.61,39.7
12931,20738,86,10.38,52.8
12932,21128,86,6.73,14.3
12933,28716,86,14.05,77.2
12934,15789,86,12.18,32
12935,15039,86,12.37,33.9
12936,17283,86,8.96,75.5
12937,28583,86,10.05,1
12938,23311,86,12.04,81.3
12939,9312,87,14.13,54.2
12940,1347,87,11.38,78.4
12941,3278,87,7.54,47.1
12942,894,87,4.8,1
12943,7437,87,6.94,57.3
12944,9074,87,4.72,67.9
12945,7122,87,3.42,34
12946,1841,87,0,30.5
12947,28908,87,11.05,76
12948,20119,87,9.05,58
12949,22338,87,9.33,14.1
12950,2830,87,2.82,64.2
12951,28255,87,9.72,62.8
12952,4246,87,5.08,38.1
12953,25750,87,0,15.9
12954,21328,87,1.86,21.4
12955,21581,87,14.72,69.3
12956,22206,87,8.27,8.9
12957,14142,87,0.77,33.5
12958,12386,87,9.36,43.2
12959,4407,87,12.77,16.4
12960,28641,87,0.64,41.4
12961,10560,87,16.85,39.2
12962,18001,87,9.45,30.5
12963,15054,87,5.99,51.9
12964,3392,87,7.03,9.8
12965,14866,87,0.17,12.1
12966,11317,87,5.93,47.2
12967,2103,87,8.11,11.7
12968,26818,87,0.86,33.5
12969,23410,87,11.29,54.4
12970,15992,87,4.06,59.7
12971,992,87,6.42,5.5
12972,12462,87,7.88,72.3
12973,18640,87,3.25,27.4
12974,27922,87,4.47,45.8
12975,25385,87,10.43,75.9
12976,28827,87,7.82,64
12977,24657,87,10.95,30.7
12978,1341,87,12.21,54.8
12979,16645,87,10.99,42.6
12980,2162,87,4.41,17.7
12981,3466,87,0,71.3
12982,22721,87,8.38,39.9
12983,8993,87,17.4,87.5
12984,14248,87,11.72,87.5
12985,9594,87,6.9,70.5
12986,2775,87,6.87,37.2
12987,13442,87,0,23
12988,2153,87,5.34,41.2
12989,25882,87,13.41,24.2
12990,12964,87,10.23,54.9
12991,27095,87,5.15,71.5
12992,3014,87,6.59,34.4
12993,22139,87,8.96,69.3
12994,19786,87,12.91,12.7
12995,12558,87,3.23,8.3
12996,28178,87,0,48.3
12997,3383,87,12.25,68.8
12998,6088,87,16.57,29.9
12999,3387,87,9.86,47.7
13000,1491,87,2.79,28.6
13001,5767,87,8.35,68.4
13002,17507,87,13.35,62.7
13003,27047,87,14.03,74.2
13004,26756,87,7.6,41.1
13005,24963,87,7.96,73.4
13006,7239,87,11.03,55.8
13007,18434,87,8.75,42.6
13008,17372,87,11.16,31.4
13009,18219,87,10.01,21
13010,23191,87,3.79,1
13011,20349,87,7.3,91
13012,1555,87,7.39,10.1
13013,28711,87,0,49
13014,9892,87,0,45.9
13015,7271,87,4.89,13.9
13016,16783,87,0,78.5
13017,21991,87,2.61,10.5
13018,18950,87,0,39.2
13019,13599,87,4.32,47.6
13020,27788,87,17.15,31.4
13021,29494,87,8.39,47.3
13022,19759,87,15.48,87.9
13023,3076,87,11.19,39.9
13024,22000,87,8.24,30.1
13025,773,87,2.53,38.1
13026,9839,87,4.76,55.4
13027,24877,87,12.05,97.3
13028,9765,87,13.74,32.6
13029,18624,87,7.08,51.4
13030,22813,87,3.89,100.9
13031,2670,87,16.09,31.6
13032,29118,87,0,91.5
13033,6794,87,5.21,65.4
13034,15605,87,4.41,45.5
13035,19030,87,7.87,45.8
13036,27274,87,7.11,99.2
13037,19886,87,3.22,51.9
13038,2457,87,5.88,46.3
13039,7900,87,5.96,63
13040,25964,87,8.35,24
13041,9915,87,4.84,15.3
13042,25195,87,17.54,36
13043,8985,87,11.59,55.8
13044,28310,87,13.09,88.7
13045,3142,87,7.66,26.9
13046,27937,87,4.85,64.8
13047,18498,87,15.21,47.5
13048,11887,87,3.5,24.3
13049,11392,87,6.58,74.3
13050,737,87,5.68,41.5
13051,21458,87,5.46,43.5
13052,17415,87,9.78,85.5
13053,13135,87,0,8.9
13054,28139,87,5.28,46.6
13055,8376,87,3.29,14
13056,10761,87,2.24,44.1
13057,6894,87,4.36,27.2
13058,29642,87,4.11,77.8
13059,15702,87,10.11,23.3
13060,9161,87,15.9,33.6
13061,4687,87,4.85,79
13062,8820,87,7.9,59.2
13063,19354,87,20.24,49
13064,24158,87,4.5,65
13065,1306,87,10.88,74.6
13066,2316,87,10.42,91.2
13067,7197,87,11.2,1
13068,15799,87,1.96,46
13069,13091,87,4.56,68.6
13070,7492,87,11.94,58.5
13071,13584,87,11.83,45.1
13072,6862,87,12.65,25.5
13073,1065,87,5.25,77.4
13074,26245,87,5.52,65.2
13075,6890,87,9.42,40.2
13076,3002,87,2.75,32.4
13077,19316,87,15.06,25
13078,10805,87,0,69.6
13079,6299,87,5.9,87.7
13080,29978,87,11.28,39.4
13081,3943,87,3.43,11.7
13082,4145,87,0,18.8
13083,19571,87,14.02,48.3
13084,29171,87,4.41,28.6
13085,26457,87,9.59,60.3
13086,25021,87,11.88,57.9
13087,10638,87,6.91,56.3
13088,19095,87,0,50.4
13089,11236,87,1.82,83.3
13090,16823,88,0,1
13091,4500,88,15.54,19.5
13092,29902,88,7.94,89.4
13093,8478,88,9.13,29.3
13094,5138,88,0,76.7
13095,3753,88,2.82,82.3
13096,16021,88,4.85,88.4
13097,19723,88,11.91,44.1
13098,16691,88,6.95,40.4
13099,13200,88,15.65,34.1
13100,7326,88,1.8,1
13101,6619,88,4.75,20.3
13102,25313,88,4.67,26.8
13103,10021,88,2.92,27.3
13104,5518,88,3.07,41.4
13105,10591,88,12.51,27.1
13106,26044,88,12.79,1
13107,1377,88,3.64,62.4
13108,503,88,7.69,61
13109,1334,88,0.91,28.1
13110,18113,88,10.43,82.6
13111,2763,88,4.12,49.8
13112,12554,88,6.6,4.7
13113,11904,88,16.23,59.5
13114,12013,88,6.11,29.3
13115,16349,88,0.5,60.3
13116,24485,88,7.48,35.7
13117,27832,88,12.53,67.5
13118,17499,88,6.5,1
13119,18044,88,12.91,50.3
13120,10916,88,2.13,82.7
13121,2312,88,18.81,18.3
13122,5728,88,6.47,57.4
13123,2104,88,4.63,47.3
13124,12376,88,4.47,27.5
13125,17398,88,4.72,39.7
13126,19701,88,12.96,53.2
13127,14398,88,8.2,67
13128,1040,88,3.39,72.8
13129,28563,88,2.47,67.7
13130,10075,88,16.44,34.5
13131,14709,88,8.39,44.3
13132,9466,88,8.15,62.7
13133,17126,88,7.72,6.1
13134,28909,88,4.34,40.2
13135,28708,88,15.89,74.4
13136,29114,88,12.87,43
13137,15734,88,5.04,73.3
13138,21689,88,8.87,30.9
13139,5541,88,1.03,34
13140,10768,88,4.76,55.8
13141,2264,88,6.88,69.3
13142,9197,88,6.95,60.2
13143,17895,88,10.62,33.6
13144,23376,88,14.79,46.2
13145,3991,88,14.27,45.3
13146,9264,88,6.44,5.3
13147,25486,88,2.94,47.6
13148,11416,88,9.69,71.7
13149,14239,88,15.29,1
13150,2133,88,4.03,15.4
13151,27785,88,1.41,54.9
13152,14609,88,15.24,39.1
13153,10656,88,4.13,7
13154,15608,88,7.93,58.8
13155,6882,88,4.47,56.9
13156,12316,88,11.01,47.8
13157,25382,88,9.64,18.2
13158,22999,88,4.94,47.4
13159,10288,88,6.84,75.8
13160,4043,88,9.98,8.3
13161,4324,88,8.13,63
13162,24978,88,5.11,1
13163,22316,88,6.2,65.2
13164,23830,88,2.21,51.8
13165,6646,88,1.89,19.1
13166,6819,88,3.41,21.3
